Date,Product Name,Base Price (AED),Final Price (AED),Discount,Stock Status,Available Qty,Product URL
2025-05-26,"Xigmatek Sirocon III Tempered Glass ARGB Mid Tower Case, Superior Airflow, 165mm CPU Cooler, 120mm Fan, ATX | EN45891",367.50,367.50,,,,https://uae.microless.com/product/xigmatek-sirocon-iii-tempered-glass-argb-mid-tower-case-superior-airflow-165mm-cpu-cooler-120mm-fan-atx-en45891/
2025-05-26,"DeepCool CG540 Mid Tower Tempered Glass Side & Front Window Panel Case, 175mm, Addressable RGB LED Fans, 2xUSB 3.0, ATX PS2, Black | R-CG540-BKAGE4-G-1",423.15,407.40,4,,,https://uae.microless.com/product/deepcool-cg540-mid-tower-tempered-glass-side-front-window-panel-case-175mm-addressable-rgb-led-fans-2xusb-3-0-atx-ps2-black-r-cg540-bkage4-g-1/
2025-05-26,"Thermaltake Divider 300 ARGB Snow Triangular Tempered Glass, ATX Mid Tower Computer Case, Type-C, Water Cooling Ready , 120mm ARGB Rear Fan(3), Black  | CA-1S2-00M1WN-01",419.24,419.24,,,,https://uae.microless.com/product/thermaltake-divider-300-argb-snow-triangular-tempered-glass-atx-mid-tower-computer-case-type-c-water-cooling-ready-120mm-argb-rear-fan-3-black-ca-1s2-00m1wn-01/
2025-05-26,"Thermaltake Divider 300 ARGB Snow Triangular Tempered Glass, ATX Mid Tower Computer Case, Water Cooling Ready , 120mm ARGB Rear Fan(3), White  | CA-1S2-00M6WN-01",547.96,449.18,18,,,https://uae.microless.com/product/thermaltake-divider-300-argb-snow-triangular-tempered-glass-atx-mid-tower-computer-case-water-cooling-ready-120mm-argb-rear-fan-3-white-ca-1s2-00m6wn-01/
2025-05-26,"Cooler Master MasterBox MB500 ARGB, Mid-Tower ATX, 3x120mm Front ARGB Fans, Black | MCB-B500D-KGNN-S01",367.34,367.34,,,,https://uae.microless.com/product/cooler-master-masterbox-mb500-argb-mid-tower-atx-3x120mm-front-argb-fans-black-mcb-b500d-kgnn-s01/
2025-05-26,"Fractal Design Define 7 Compact ATX Mid Tower Case, 7 Expansion Slots, 120/140mm Fan Size, 3.5""/2.5"" Drive, Up To 360mm Radiator Support, Tempered Glass Side Panel, White | FD-C-DEF7C-04",539.72,454.18,16,,,https://uae.microless.com/product/fractal-design-define-7-compact-white-brushed-aluminum-steel-atx-computer-case-compact-silent-tempered-glass-window-mid-tower-fd-c-def7c-04/
2025-05-26,"Fractal Design Meshify 2 Compact Black ATX Computer Case, Flexible High-Airflow, Dark Tinted Tempered Glass, Window Mid Tower | FD-C-MES2C-02",577.50,577.50,,,,https://uae.microless.com/product/fractal-design-meshify-2-compact-black-atx-computer-case-flexible-high-airflow-dark-tinted-tempered-glass-window-mid-tower-fd-c-mes2c-02/
2025-05-26,"Fractal Design Era ITX Cobalt TG Compact Computer Case, 1x SSR3 80mm Fan Included, Up to 240mm Radiator & Total of 5 Fans Support, Front Type-C, Easy Access, Gold | FD-CA-ERA-ITX-CHP",765.29,576.96,25,,,https://uae.microless.com/product/fractal-design-era-itx-cobalt-tg-compact-computer-case-1x-ssr3-80mm-fan-included-up-to-240mm-radiator-total-of-5-fans-support-front-type-c-easy-access-gold-fd-ca-era-itx-chp/
2025-05-26,"Fractal Design Era ITX Cobalt TG Compact Computer Case, 1x SSR3 80mm Fan Included, Up to 240mm Radiator & Total of 5 Fans Support, Front Type-C, Easy Access, Blue | FD-CA-ERA-ITX-BU",735.68,735.68,,,,https://uae.microless.com/product/fractal-design-era-itx-cobalt-tg-compact-computer-case-1x-ssr3-80mm-fan-included-up-to-240mm-radiator-total-of-5-fans-support-front-type-c-easy-access-blue-fd-ca-era-itx-bu/
2025-05-26,"Lian Li Odyssey X Silver Full Tower 3 Models Transformable Gaming Case, CPU Cooler Supports 170mm, Graphs Card Supports 423mm, 420mm Rad Supported | G99.TR01A.00",1853.25,1853.25,,In stock,10,https://uae.microless.com/product/lian-li-odyssey-x-silver-full-tower-3-models-transformable-gaming-case-cpu-cooler-supports-170mm-graphs-card-supports-423mm-420mm-rad-supported-g99-tr01a-00/
2025-05-26,"Lian Li Odyssey X Black Mid-Tower Case, 4.0mm Black Tempered Glass, 2 X USB 3.0, 1 X USB 3.1 TYPE-C | G99.TR01X.00",1851.77,1851.77,,In stock,10,https://uae.microless.com/product/lian-li-odyssey-x-black-mid-tower-case-4-0mm-black-tempered-glass-2-x-usb-3-0-1-x-usb-3-1-type-c-g99-tr01x-00/
2025-05-26,"Thermaltake Core P6 Tempered Glass Mid Tower ATX Case, SPCC Material, 7 Expansion Slots, 140mm Fan Support, 360mm Radiator Support, 4 x 3.5"" / 8 x 2.5"" Drive Bays, Snow Edition | CA-1V2-00M6WN-00",628.87,628.87,,,,https://uae.microless.com/product/thermaltake-core-p6-tempered-glass-mid-tower-atx-case-spcc-material-7-expansion-slots-140mm-fan-support-360mm-radiator-support-4-x-3-5-8-x-2-5-drive-bays-snow-edition-ca-1v2-00m6wn-00/
2025-05-26,"DarkFlash DLM21 MESH Micro ATX Mini ITX Tower Gaming Case, Expansion Slots 4, Fans Support Front 3x 120mm, White / Black | DLM21",276.15,276.15,,,,https://uae.microless.com/product/darkflash-dlm21-mesh-micro-atx-mini-itx-tower-gaming-case-expansion-slots-4-fans-support-front-3x-120mm-white-black-dlm21/
2025-05-26,"DarkFlash Gale DF140 Black EATX Full Tower Case, Mesh Front Panel and Tempered Glass Side Panel, 140mm RGB Case Fans Support, Up to 360mm Radiator, Black | DF140",330.40,330.40,,,,https://uae.microless.com/product/darkflash-gale-df140-black-eatx-full-tower-case-mesh-front-panel-and-tempered-glass-side-panel-140mm-rgb-case-fans-support-up-to-360mm-raadiator-black-df140/
2025-05-26,"DarkFlash BF1 ATX Mid Tower Gaming Case, Tempered Glass Panel Window, Computer Case, with a Pair of 20 cm, 200mm RGB case Fans | BF1",233.58,233.58,,,,https://uae.microless.com/product/darkflash-bf1-atx-mid-tower-gaming-case-tempered-glass-panel-window-computer-case-with-a-pair-of-20-cm-200mm-rgb-case-fans-bf1/
2025-05-26,"DarkFlash DLV22 ATX Case, Right Side Open Tempered Glass Door, with 3 C6MS RGB Fans Black | DLV22",368.55,368.55,,,,https://uae.microless.com/product/darkflash-dlv22-atx-case-right-side-open-tempered-glass-door-with-3-c6ms-rgb-fans-dlv22/
2025-05-26,"Thermaltake Divider 500 TG Snow ARGB Mid Tower Case, 7 Expansion Slot, USB 3.2 (Gen 2) Type-C x 1 | CA-1T4-00M6WN-01",613.89,613.89,,,,https://uae.microless.com/product/thermaltake-divider-500-tg-snow-argb-mid-tower-case-7-expansion-slot-usb-3-2-gen-2-type-c-x-1-ca-1t4-00m6wn-01/
2025-05-26,"Thermaltake Divider 500 TG ARGB Mid Tower Case, 7 Expansion Slot, USB 3.2 (Gen 2) Type-C x 1 | CA-1T4-00M1WN-01",593.93,593.93,,,,https://uae.microless.com/product/thermaltake-divider-500-tg-argb-mid-tower-case-7-expansion-slot-usb-3-2-gen-2-type-c-x-1-ca-1t4-00m1wn-01/
2025-05-26,"Fractal Design Torrent E-ATX Mid Tower Computer Case, 7x Expansion Slots, High Airflow, 4 x 2.5"" Bays, Supports Radiators up to 16.5"", 2x 180mm & 3x 140mm Fans, White TG Clear Tint | FD-C-TOR1A-03",840.00,840.00,,,,https://uae.microless.com/product/fractal-design-torrent-white-tg-clear-tint-case-light-tempered-glass-fd-c-tor1a-03/
2025-05-26,"Fractal Design Torrent E-ATX Mid Tower Computer Case, 5x Pre-installed PWM Dynamic Fan, Supports Up to 420mm Radiator, Steel Right Panel, Tempered Glass Left Panel, Black TG Dark Tint | FD-C-TOR1A-06",849.73,849.73,,,,https://uae.microless.com/product/fractal-design-torrent-e-atx-mid-tower-computer-case-5x-pre-installed-pwm-dynamic-fan-supports-up-to-420mm-radiator-steel-right-panel-tempered-glass-left-panel-black-tg-dark-tint-fd-c-tor1a-06/
2025-05-26,"Corsair iCUE 7000X RGB Tempered Glass Full-Tower ATX PC Case, 4x SP140 RGB Pre-Installed Fan, Up to 360mm Radiator & 12x 120mm Fan Support, White | CC-9011227-WW",1143.58,1050.00,8,In stock,3,https://uae.microless.com/product/corsair-icue-7000x-rgb-tempered-glass-full-tower-atx-pc-case-4x-sp140-rgb-pre-installed-fan-up-to-360mm-radiator-12x-120mm-fan-support-white-cc-9011227-ww/
2025-05-26,"Corsair iCUE 7000X RGB Tempered Glass Full-Tower ATX PC Case, 4x SP140 RGB Pre-Installed Fan, Up to 360mm Radiator & 12x 120mm Fan Support, Black | CC-9011226-WW",1285.20,1199.00,7,In stock,1,https://uae.microless.com/product/corsair-icue-7000x-rgb-tempered-glass-full-tower-atx-pc-case-4x-sp140-rgb-pre-installed-fan-up-to-360mm-radiator-12x-120mm-fan-support-black-cc-9011226-ww/
2025-05-26,"Phanteks Evolv Shift 2 Air Mini-ITX, Fabric Side Panels, Aluminum Panels, D-RGB - Anthracite Grey | PH-ES217A_AG02",545.00,545.00,,,,https://uae.microless.com/product/phanteks-evolv-shift-2-air-mini-itx-fabric-side-panels-aluminum-panels-d-rgb-anthracite-grey-ph-es217a_ag02/
2025-05-26,"Phanteks Evolv Shift 2 Air Mini-ITX, Fabric Side Panels, Aluminum Panels, D-RGB - Black | PH-ES217A_BK02",525.00,525.00,,,,https://uae.microless.com/product/phanteks-evolv-shift-2-air-mini-itx-fabric-side-panels-aluminum-panels-d-rgb-black-ph-es217a_bk02/
2025-05-26,"Phanteks Evolv Shift 2 Mini-ITX, Tempered Glass Side Panels, Aluminum Panels, D-RGB - Anthracite Gray | PH-ES217E_AG02",551.25,551.25,,,,https://uae.microless.com/product/phanteks-evolv-shift-2-mini-itx-tempered-glass-side-panels-aluminum-panels-d-rgb-anthracite-gray-ph-es217e_ag02/
2025-05-26,"Phanteks Evolv Shift 2 Mini-ITX, Tempered Glass Side Panels, Aluminum Panels, D-RGB - Black | PH-ES217E_BK02",577.50,551.25,5,,,https://uae.microless.com/product/phanteks-evolv-shift-2-mini-itx-tempered-glass-side-panels-aluminum-panels-d-rgb-black-ph-es217e_bk02/
2025-05-26,"Phanteks Eclipse P200A Performance, high Airflow Ultra-fine mesh Design, Mini-ITX Tower, 120mm Black case Fans, Black | PH-EC200AC_BK01",315.00,315.00,,,,https://uae.microless.com/product/phanteks-eclipse-p200a-performance-high-airflow-ultra-fine-mesh-design-mini-itx-tower-120mm-black-case-fans-black-ph-ec200ac_bk01/
2025-05-26,"Phanteks Eclipse P200A D-RGB, high Airflow Ultra-fine mesh Design, Mini-ITX Tower, Digital-RGB Lighting, 120mm D-RGB case Fans, Tempered Glass, Black | PH-EC200ATG_DBK01",420.00,420.00,,,,https://uae.microless.com/product/phanteks-eclipse-p200a-d-rgb-high-airflow-ultra-fine-mesh-design-mini-itx-tower-digital-rgb-lighting-120mm-d-rgb-case-fans-tempered-glass-black-ph-ec200atg_dbk01/
2025-05-26,Phanteks Eclipse P360A PH-EC360ATG_DWT01 White Steel / Tempered Glass ATX Mid Tower Gaming Case with 2 x 120mm D-RGB PWM Fan Pre-installed - White | PH-EC360ATG_DWT01,398.28,398.28,,,,https://uae.microless.com/product/phanteks-eclipse-p360a-ph-ec360atg_dwt01-white-steel-tempered-glass-atx-mid-tower-gaming-case-with-2-x-120mm-d-rgb-pwm-fan-pre-installed-white-ph-ec360atg_dwt01/
2025-05-26,CORSAIR 5000D Tempered Glass Mid-Tower ATX PC Case -White | CC-9011209-WW,648.90,544.02,16,,,https://uae.microless.com/product/corsair-5000d-tempered-glass-mid-tower-atx-pc-case-white-cc-9011209-ww/
2025-05-26,"Thermaltake The Tower 100 Mini-ITX Chasis, 4mm Tempered Glass Window Panels, Dust Filter Design, USB Type-C / USB 3.0  - White | CA-1R3-00S6WN-00",432.22,432.22,,,,https://uae.microless.com/product/the-tower-100-snow-mini-chassis-ca-1r3-00s6wn-00/
2025-05-26,"Thermaltake AH T200 Micro ATX Gaming PC Case, Helicopter Design, 2 Side Tempered Glass Panels, Up to 4 Fan & 280mm Radiator, USB 3.1 (Gen 2) Type C x 1, USB 3.0, Pink | CA-1R4-00SAWN-00",561.75,561.75,,,,https://uae.microless.com/product/thermaltake-ah-t200-pink-micro-chassis-ca-1r4-00sawn-00/
2025-05-26,Thermaltake Core P8 Tempered Glass E-ATX 2-Way Display Rotational PCI-E Full-Tower Gaming Computer Case | CA-1Q2-00M1WN-00,786.08,749.00,5,,,https://uae.microless.com/product/thermaltake-core-p8-tempered-glass-e-atx-2-way-display-rotational-pci-e-full-tower-gaming-computer-case-ca-1q2-00m1wn-00/
2025-05-26,Phanteks Enthoo Evolv ITX Tempered Glass Metal Exterior Clean and Compact Water Cooling Ready Case | PH-ES215PTG_SRD,409.26,409.26,,,,https://uae.microless.com/product/phanteks-enthoo-evolv-itx-tempered-glass-metal-exterior-clean-and-compact-water-cooling-ready-case-ph-es215ptg_srd/
2025-05-26,"Fractal Design Meshify 2 Compact - ATX Flexible High-Airflow, 1 x USB 3.1 Gen 2 Type-C, 2 x USB 3.0, Audio I/O, Expansion Slots 7, Mid Tower Computer Case - Black | FD-C-MES2C-01",603.75,469.00,22,,,https://uae.microless.com/product/fractal-design-meshify-2-compact-atx-flexible-high-airflow-1-x-usb-3-1-gen-2-type-c-2-x-usb-3-0-audio-i-o-expansion-slots-7-mid-tower-computer-case-black-fd-c-mes2c-01/
2025-05-26,XPG Defender Pro Mid-Tower ATX MESH Front Panel RGB Effect Efficient Airflow Tempered Glass PC Case - White | DEFENDER PRO-WHCWW,539.72,299.25,45,,,https://uae.microless.com/product/xpg-defender-pro-mid-tower-atx-mesh-front-panel-rgb-effect-efficient-airflow-tempered-glass-pc-case-white-defender-pro-whcww/
2025-05-26,"Deepcool MACUBE 110 Mint Green Minimalistic Micro-ATX Case, Magnetic Tempered Glass Panel, Removable Drive Cage, Adjustable GPU Holder, 1xPreinstalled | R-MACUBE110-GBNGM1N-A-1",299.47,299.47,,,,https://uae.microless.com/product/deepcool-macube-110-mint-green-minimalistic-micro-atx-case-magnetic-tempered-glass-panel-removable-drive-cage-adjustable-gpu-holder-1xpreinstalled-r-macube110-gbngm1n-a-1/
2025-05-26,"Corsair 5000D Airflow Tempered Glass, 2 x USB 3.0 / 1 x USB 3.1 Type-C / Audio In&Out, Radiator 360mm, Steel / Plastic / Tempered Glass, Mid-Tower ATX PC Case - White | CC-9011211-WW",695.46,695.46,,,,https://uae.microless.com/product/corsair-5000d-airflow-tempered-glass-2-x-usb-3-0-1-x-usb-3-1-type-c-audio-in-out-radiator-360mm-steel-plastic-tempered-glass-mid-tower-atx-pc-case-white-cc-9011211-ww/
2025-05-26,"Abkon Core H301G Sync, Mesh Design+ Glass Front Panel - Black Tempered Glass left panel - USB3.0*1 + USB1.1*2, HD Audio White - RGB | H301G",399.28,315.00,21,,,https://uae.microless.com/product/abkon-core-h301g-sync-mesh-design-glass-front-panel-black-tempered-glass-left-panel-usb3-0-1-usb1-1-2-hd-audio-white-rgb-h301g/
2025-05-26,"Abkon Core C610S ATX Mid-Tower PC Gaming Case, Magnetic Dust Filter, Full Transparent Acrylic Side Panel, 7 LED Changing Modes, Water Cooling Ready, and One Pre-Installed 140mm Fan | C610S",263.55,263.55,,,,https://uae.microless.com/product/abkon-core-c610s-atx-mid-tower-pc-gaming-case-magnetic-dust-filter-full-transparent-acrylic-side-panel-7-led-changing-modes-water-cooling-ready-and-one-pre-installed-140mm-fan-c610s/
2025-05-26,"XPG Starker Mini-ITX, Micro-ATX, ATX, SPCC + 4mm Tempered Glass Materials, x2 USB 3.0, x1 Hybrid Audio Port, x1 LED Control Button Exterior & Interior, White | STARKER-WHCWW",372.86,294.00,21,,,https://uae.microless.com/product/xpg-starker-mini-itx-micro-atx-atx-x2-usb-3-0-x1-hybrid-audio-port-x1-led-control-button-exterior-interior-white-starker-whcww/
2025-05-26,"Razer Tomahawk Mini-ITX Gaming Case Dual-Sided Tempered Glass Swivel Doors, Ventilated Top Panel, Chroma RGB Underglow Lighting, Built-In Cable Management, Classic Black | RC21-01400100-R3M1",735.00,735.00,,,,https://uae.microless.com/product/razer-tomahawk-mini-itx-gaming-chassis-dual-sided-tempered-glass-swivel-doors-ventilated-top-panel-chroma-rgb-underglow-lighting-built-in-cable-management-classic-black-rc21-01400100-r3m1/
2025-05-26,"Antec Torque Aluminium Open-Frame Mid Tower PC Chassis, w/ Tempered Glass Windows, E-ATX~mITX, USB3.1 Type-C, Black/Red | 0-761345-80017-4",1786.02,1249.00,30,In stock,10,https://uae.microless.com/product/antec-torque-aluminium-open-frame-mid-tower-pc-chassis-w-tempered-glass-windows-e-atx-mitx-usb3-1-type-c-black-red-0-761345-80017-4/
2025-05-26,AeroCool ACCM-PV30133.11 Quantum-G-BK-v3 AeroCool Case Quantum ARGB Mid Tower | Quantum-G-BK-v3,321.36,283.48,12,,,https://uae.microless.com/product/aerocool-accm-pv30133-11-quantum-g-bk-v3-aerocool-case-quantum-argb-mid-tower-quantum-g-bk-v3/
2025-05-26,"Zalman S5 ATX Mid Tower Gaming Case, 4mm Temperd Glass Side Panel, Front Panel with RGB LED Strips, 120mm RGB Fans & Up to 240mm Radiator, USB-3.0 / USB 2.0, RGB Control, White | ZM-S5-WHITE",293.48,293.48,,,,https://uae.microless.com/product/zalman-s5-atx-mid-tower-gaming-case-4mm-temperd-glass-side-panel-front-panel-with-rgb-led-strips-120mm-rgb-fans-uo-to-240mm-radiator-usb-3-0-usb-2-0-rgb-control-white-zm-s5-white/
2025-05-26,"Zalman S5 ATX Mid Tower Gaming Case, 4mm Temperd Glass Side Panel, Front Panel with RGB LED Strips, 120mm RGB Fans & Up to 240mm Radiator, USB-3.0 / USB 2.0, RGB Control, Black | ZM-S5-BLACK",335.00,335.00,,,,https://uae.microless.com/product/zalman-s5-atx-mid-tower-gaming-case-4mm-temperd-glass-side-panel-front-panel-with-rgb-led-strips-120mm-rgb-fans-up-to-240mm-radiator-usb-3-0-usb-2-0-rgb-control-black-zm-s5-black/
2025-05-26,Zalman S4 Plus ATX Mid Tower Gaming Case | ZM-S4-Plus,256.53,256.53,,,,https://uae.microless.com/product/zalman-s4-plus-atx-mid-tower-gaming-case-zm-s4-plus/
2025-05-26,Zalman I3 ATX Mid Tower White Gaming Case | ZM-I3,294.00,294.00,,,,https://uae.microless.com/product/zalman-i3-atx-mid-tower-white-gaming-case-zm-i3/
2025-05-26,Zalman Z7 Neo ATX Mid Tower Gaming Case - Black | ZM-Z7-NEO,307.45,307.45,,,,https://uae.microless.com/product/zalman-z7-neo-atx-mid-tower-gaming-case-black-zm-z7-neo/
2025-05-26,Zalman I3 Edge ATX Mid Tower Gaming Case - White | ZM-I3-EDGE,294.00,294.00,,,,https://uae.microless.com/product/zalman-i3-edge-atx-mid-tower-gaming-case-white-zm-i3-edge/
2025-05-26,Zalman Z3 Neo ATX Mid Tower Gaming Case - Black | ZM-Z3-NEO,292.01,292.01,,,,https://uae.microless.com/product/zalman-z3-neo-atx-mid-tower-gaming-case-black-zm-z3-neo/
2025-05-26,"ASUS TUF Gaming GT501 White Edition Case Supports Up to EATX With Metal Front Panel 120 mm RGB fan, 140 mm PWM Fan, Radiator Space Reserved, and USB 3.1 Gen 1 WT Handle | 90DC0013-B49000",630.00,630.00,,,,https://uae.microless.com/product/asus-tuf-gaming-gt501-white-edition-case-supports-up-to-eatx-with-metal-front-panel-120-mm-rgb-fan-140-mm-pwm-fan-radiator-space-reserved-and-usb-3-1-gen-1-wt-handle-90dc0013-b49000/
2025-05-26,"Thermaltake Core P6 Tempered Glass Mid Tower ATX Case, SPCC Material, 7 Expansion Slots, Up To 140mm Fan Support, 360mm Radiator Support, 4 x 3.5"" / 8 x 2.5"" Drive Bays, Black  | CA-1V2-00M1WN-00",661.82,661.82,,,,https://uae.microless.com/product/thermaltake-core-p6-tempered-glass-mid-tower-atx-case-spcc-material-7-expansion-slots-up-to-140mm-fan-support-360mm-radiator-support-4-x-3-5-8-x-2-5-drive-bays-black-ca-1v2-00m1wn-00/
2025-05-26,"SilverStone LD03-AF Lucid Mini DTX / ITX Computer Case, Airflow Version, Tempered Glass Panel, 120mm Fan Size, 2 Expansion Slot, 120mm Radiator Support, 2.5"" & 3.5"" Drives, Black | SST-LD03B-AF",504.09,299.25,41,,,https://uae.microless.com/product/silverstone-ld03-af-lucid-mini-dtx-itx-computer-case-airflow-version-tempered-glass-panel-120mm-fan-size-2-expansion-slot-120mm-radiator-support-2-5-3-5-drives-black-sst-ld03b-af/
2025-05-26,"DEEPCOOL CL500 ADD-RGB 4F Mid Tower ATX PC Case, Magnetic Tempered Glass,120mm 4 x  A-RGB Fans Pre-Installed & Up to 360mm Radiators, Audio×1, USB3.0 Type-A×2, Black - Grey | R-CL500-BKNMA4N-A-1",367.50,367.50,,,,https://uae.microless.com/product/deepcool-cl500-add-rgb-4f-magnetic-side-panel-with-tempered-glass-with-120mm-4-a-rgb-fans-mid-tower-atx-computer-case-r-cl500-bknma4n-a-1/
2025-05-26,"Deskooze Gaming D10 Case, ATX/MATX/ITX Motherboard Supported Computer Case, 3 Built-In RGB Fans, SPCC0.4mm (Black) Inside & 0.5mm Outside,  USB3.081 (Included) & USB1.1+HD Audio (2) - Black | D10",314.44,314.44,,,,https://uae.microless.com/product/deskooze-gaming-d10-case-atx-matx-itx-motherboard-supported-computer-case-3-built-in-rgb-fans-spcc0-4mm-black-inside-0-5mm-outside-usb3-081-included-usb1-1-hd-audio-2-black-d10/
2025-05-26,"Deskooze Gaming D11 Case, ATX, MAT & ITX Motherboard Supported Computer Case, 3 RGB Fans with Controller,  SPCC0 4mm (Black) Inside & 0.5mm Outside, USB 3.0 (1) - Black | D11",265.51,265.51,,,,https://uae.microless.com/product/decoze-gaming-d11-case-atx-mat-itx-motherboard-supported-computer-case-3rgb-fan-with-controller-spcc0-4mm-black-inside-0-5mm-outside-usb-3-0-1-black-d11/
2025-05-26,"Abkoncore C550M Mini Tower Computer Case, Front Mesh Design Case, Built-In Front Spectrum Fan (3), 120mm Built-In Rear Spectrum Fan (1), USB 3.0 x 1, USB 2.0 x 2, HD Audio/Mic - Black | C550M",252.00,252.00,,,,https://uae.microless.com/product/abkoncore-c550m-mini-tower-computer-case-front-mesh-design-case-built-in-front-spectrum-fan-3-120mm-built-in-rear-spectrum-fan-1-usb-3-0-x-1-usb-2-0-x-2-hd-audio-mic-black-c550m/
2025-05-26,AeroCool Bionic ARGB Tempered Glass Mid-Tower Computer Case - White  | Bionic-G-WT-V2,225.60,225.60,,,,https://uae.microless.com/product/aerocool-bionic-argb-tempered-glass-mid-tower-computer-case-white-bionic-g-wt-v2/
